state,district,market,commodity,variety,arrival_date,arrivals_tonnes,min_price,max_price,modal_price,year,month
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/04/2026,79.644,155.0,1200.0,1200.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/04/2026,59.34,111.6,1171.01,1171.01,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/04/2026,86.756,160.0,913.26,913.26,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/04/2026,34.514,137.55,1071.0,1071.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/04/2026,18.041,200.0,1120.92,1120.92,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/04/2026,58.214,201.27,1350.0,1350.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/04/2026,36.003,124.48,1111.02,1111.02,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/04/2026,86.69900000000001,121.2,1200.0,1200.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/04/2026,15.92,218.75,1150.0,1150.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/04/2026,50.536,188.37,1097.79,1097.79,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/04/2026,41.09,110.84,1180.0,1180.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/04/2026,33.52,100.0,1351.0,1351.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/04/2026,60.379999999999995,120.0,1250.97,751.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/04/2026,15.999000000000002,300.0,1361.02,1361.02,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/04/2026,35.627,284.64,1401.03,1401.03,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/04/2026,70.741,200.0,1270.0,1270.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/04/2026,39.379000000000005,195.25,1550.0,1550.0,2026,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/05/2026,163.00300000000001,200.0,1388.7,675.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/05/2026,122.907,159.07,1500.0,1500.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/05/2026,293.214,100.0,1600.0,1000.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/05/2026,145.906,120.0,1470.0,1421.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/05/2026,137.136,160.0,1340.0,1300.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/05/2026,145.351,100.0,1400.0,1400.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/05/2026,264.60900000000004,100.0,1313.02,800.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/05/2026,234.58000000000004,125.0,1460.04,1225.01,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/05/2026,114.74700000000001,100.0,1301.0,925.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/05/2026,224.316,100.0,1347.44,600.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/05/2026,96.25900000000001,150.0,1441.95,892.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/05/2026,204.85000000000002,200.0,1400.0,855.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/05/2026,277.25600000000003,150.0,1311.06,1000.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/05/2026,38.206,200.0,1450.96,1450.96,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/05/2026,64.567,230.14,1250.99,900.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/05/2026,65.849,280.0,1430.0,911.0,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/05/2026,25.245,251.15,1292.62,1292.62,2026,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/06/2026,53.772000000000006,300.0,1554.0,600.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/06/2026,175.45000000000002,200.3,1821.15,900.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/06/2026,74.39800000000001,312.6,1704.0,665.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/06/2026,66.399,285.0,1560.62,600.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/06/2026,90.83500000000001,223.08,1502.89,551.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/06/2026,152.441,300.0,1594.52,800.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/06/2026,143.044,294.69,1744.82,400.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/06/2026,67.38,200.0,1415.22,350.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/06/2026,56.661,300.0,1850.98,411.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,12/06/2026,148.348,300.0,1825.03,500.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/06/2026,63.114000000000004,300.0,1700.0,400.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/06/2026,101.731,311.68,1700.0,400.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/06/2026,2.6390000000000002,784.24,784.24,784.24,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/06/2026,152.008,200.0,1739.76,300.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/06/2026,112.24700000000001,300.0,1972.73,300.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/06/2026,144.528,199.69,2201.09,500.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/06/2026,222.57500000000002,300.0,2001.0,600.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/06/2026,203.87,200.0,2100.0,600.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/06/2026,132.949,400.0,2100.0,600.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/06/2026,72.743,350.0,2126.0,500.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/06/2026,172.00900000000001,300.0,2480.0,600.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/06/2026,252.64200000000002,300.0,2414.98,700.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/06/2026,255.25300000000004,351.0,2550.0,600.0,2026,6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/07/2026,148.56900000000002,500.0,2676.02,800.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/07/2026,183.16500000000002,466.17,2200.0,1000.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/07/2026,343.03200000000004,400.0,2388.7,700.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/07/2026,168.596,500.0,2358.62,700.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/07/2026,123.41199999999999,514.55,2218.68,700.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/07/2026,341.43000000000006,341.32,2361.7,1000.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/07/2026,130.27700000000002,400.0,11831.0,500.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Other,08/07/2026,3.097,937.48,937.48,937.48,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/07/2026,182.81900000000002,500.0,2610.98,500.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/07/2026,222.11700000000002,549.15,2611.89,600.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/07/2026,204.34400000000002,600.0,2423.53,1100.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/07/2026,277.939,473.41,2211.0,1400.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/07/2026,238.933,400.0,2500.0,500.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/07/2026,87.63400000000001,400.0,2324.95,1400.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/07/2026,306.344,400.0,2500.0,1300.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/07/2026,218.127,471.95,2401.0,1545.77,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/07/2026,149.304,500.0,2439.96,1500.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,17/07/2026,341.10200000000003,400.0,2475.02,1800.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/07/2026,95.48500000000001,400.0,2344.21,1550.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/07/2026,242.258,435.9,2312.29,800.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/07/2026,248.752,300.0,2340.2,900.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/07/2026,93.27100000000002,500.0,2327.76,1100.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/07/2026,227.49,300.0,2228.04,2100.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/07/2026,220.16100000000003,400.0,2300.0,1100.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/07/2026,190.36900000000003,479.98,2200.0,2001.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/07/2026,97.152,847.5,2412.21,1100.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/07/2026,224.10900000000004,450.0,2200.0,1400.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/07/2026,100.45100000000001,500.0,2374.51,2374.51,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/07/2026,89.69900000000001,500.0,2485.21,2312.98,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/07/2026,226.72,525.03,2400.0,2000.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/07/2026,105.306,800.0,2324.69,2324.69,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/07/2026,246.362,400.0,2500.0,1600.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/07/2026,90.811,450.87,2525.17,2525.17,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/07/2026,196.584,500.0,2300.0,1400.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/07/2026,227.843,400.0,2453.86,1700.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,30/07/2026,150.384,777.32,2401.07,2100.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/07/2026,304.98600000000005,500.0,2400.0,1300.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/07/2026,113.14600000000002,400.0,2292.71,1900.0,2026,7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/08/2026,131.34900000000002,250.0,2312.01,2312.01,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/08/2026,313.35200000000003,661.25,2422.01,1000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/08/2026,338.06600000000003,349.3,2250.99,1200.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/08/2026,135.216,520.96,2421.0,1667.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/08/2026,147.691,465.0,2356.03,2100.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,04/08/2026,179.237,424.81,2259.01,2000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/08/2026,203.615,300.0,2323.0,1800.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/08/2026,78.034,350.46,2458.99,2458.99,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/08/2026,108.79000000000002,321.02,2411.05,1800.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/08/2026,273.593,250.0,2401.79,1000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/08/2026,155.511,300.0,2449.95,2125.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/08/2026,122.485,210.71,2649.88,1400.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/08/2026,242.11300000000003,200.0,2388.0,1600.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/08/2026,214.98000000000002,367.71,2451.04,2000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/08/2026,88.241,600.0,2237.85,1100.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/08/2026,121.33,300.0,2434.68,2300.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/08/2026,187.981,300.0,2353.5,2300.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/08/2026,303.714,247.93,2900.0,1550.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,13/08/2026,144.262,350.0,2929.0,1800.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,14/08/2026,272.225,200.0,3124.4,2400.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,14/08/2026,322.562,300.0,3050.0,2200.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/08/2026,181.86800000000002,332.03,3825.03,1700.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/08/2026,350.36100000000005,200.0,3700.0,3500.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/08/2026,361.694,400.0,3878.01,3000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/08/2026,427.59,500.0,3800.0,3600.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/08/2026,441.64700000000005,137.38,3672.2,1500.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,20/08/2026,500.10600000000005,200.0,3501.0,2500.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,20/08/2026,0.7370000000000001,2772.04,2772.04,2772.04,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/08/2026,434.833,250.0,3511.0,3000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/08/2026,517.549,200.0,3700.99,3000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/08/2026,0.953,3008.83,3008.83,3008.83,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/08/2026,380.13200000000006,400.0,4111.02,2000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/08/2026,348.241,309.0,4351.0,3553.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/08/2026,308.04400000000004,100.0,4025.0,3700.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Small - I,25/08/2026,3.469,1501.0,1501.0,1501.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/08/2026,245.394,300.0,4100.0,3400.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/08/2026,398.673,200.0,3751.09,3000.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,27/08/2026,292.978,200.0,4010.95,3100.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/08/2026,107.961,256.88,3651.01,1600.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/08/2026,80.486,140.0,3510.0,2500.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/08/2026,177.212,549.59,3700.0,2200.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,31/08/2026,1.1740000000000002,3711.0,3711.0,3711.0,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,31/08/2026,83.38400000000001,300.0,3700.98,3700.98,2026,8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/09/2026,108.64100000000002,210.0,3843.61,3200.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,01/09/2026,240.473,477.67,4100.0,2100.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/09/2026,154.99900000000002,500.0,4149.96,3900.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,02/09/2026,1.468,3288.82,3288.82,3288.82,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/09/2026,318.327,300.0,4102.54,3800.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Small - I,02/09/2026,1.5220000000000002,2589.48,2589.48,2589.48,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/09/2026,331.92100000000005,300.0,4351.0,3200.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/09/2026,302.752,502.89,4352.6,1500.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/09/2026,200.448,300.0,5151.0,4300.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/09/2026,363.966,285.01,4500.0,3600.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/09/2026,461.28000000000003,500.0,4381.0,3000.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,08/09/2026,0.6030000000000001,3850.0,3850.0,3850.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/09/2026,507.737,300.0,4366.25,3500.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/09/2026,462.712,300.0,4000.0,2800.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/09/2026,440.866,148.39,4200.0,3600.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,10/09/2026,467.46400000000006,100.0,4001.0,3500.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion-Organic,10/09/2026,9.017000000000001,2929.0,2929.0,2929.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/09/2026,470.72600000000006,149.45,3899.02,2800.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,11/09/2026,0.8160000000000001,2688.6,2688.6,2688.6,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,11/09/2026,334.904,383.0,3708.68,3400.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,14/09/2026,154.779,424.08,3900.0,3900.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,14/09/2026,51.572,120.0,4033.44,4033.44,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,White,15/09/2026,1.673,3661.74,3661.74,3661.74,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/09/2026,130.227,300.0,4011.0,4000.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,15/09/2026,350.87,302.02,4479.49,3200.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/09/2026,325.475,200.0,4058.67,3500.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,16/09/2026,144.18,300.0,4150.0,3018.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,17/09/2026,97.846,912.0,3996.0,3441.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,17/09/2026,348.981,252.0,4201.0,3400.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/09/2026,184.08900000000003,149.63,3910.0,3200.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,18/09/2026,22.776,1656.8,3750.0,2851.0,2026,9
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/09/2026,69.824,1377.18,3549.96,3549.96,2026,9
